module,type,name,res_id,src,value,comments
base,model,"ir.model.fields,help",base.field_ir_sequence__prefix,Prefix value of the record for the sequence,Valor del prefijo del registro para la secuencia,
base,model,"ir.module.module,summary",base.module_website_hr,Present your employee details online,Present your employee details online,
base,model_terms,"ir.ui.view,arch_db",base.view_currency_form,Price Accuracy,Precisión del precio,
base,model,"ir.module.module,summary",base.module_hr_expense_check,Print amount in words on checks issued for expenses,Imprima la cantidad en palabras en los cheques emitidos para gastos,
base,model,"ir.model.fields,field_description",base.field_report_paperformat__print_page_height,Print page height (mm),Print page height (mm),
base,model,"ir.model.fields,field_description",base.field_report_paperformat__print_page_width,Print page width (mm),Print page width (mm),
base,model,"ir.model.fields,field_description",base.field_ir_actions_report__print_report_name,Printed Report Name,Nombre del reporte impreso,
base,model,"ir.model.fields,field_description",base.field_ir_cron__priority,Priority,Prioridad,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server__sequence,Priority,Prioridad,
base,selection,"res.partner,type",0,Private Address,Dirección Privada,
base,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Private Address Form,Private Address Form,
base,code,addons/models.py,114,Private methods (such as %s) cannot be called remotely.,Los métodos privados (como %s) no pueden ser llamados de forma remota.,
base,model,"ir.module.module,shortdesc",base.module_website_sale_stock,Product Availability,Product Availability,
base,model,"ir.module.module,shortdesc",base.module_website_sale_comparison,Product Comparison,Product Comparison,
base,model,"ir.module.module,shortdesc",base.module_product_email_template,Product Email Template,Plantilla de correo electrónico de producto,
base,model,"ir.module.module,shortdesc",base.module_mrp_bom_cost,Product Extension: Compute cost from BoM,Product Extension: Compute cost from BoM,
base,model,"ir.module.module,shortdesc",base.module_mrp_plm,Product Lifecycle Management (PLM),Gestión del ciclo de vida del producto (PLM),
base,model,"ir.module.category,name",base.module_category_productivity,Productivity,Productividad,
base,model,"ir.module.module,shortdesc",base.module_product,Products & Pricelists,Productos y tarifas,
base,model,"ir.module.module,shortdesc",base.module_product_expiry,Products Expiration Date,Fecha de caducidad en productos,
base,model,"res.partner.title,shortcut",base.res_partner_title_prof,Prof.,Prof.,
base,model,"res.partner.title,name",base.res_partner_title_prof,Professor,Profesor,
base,model,"ir.module.category,name",base.module_category_project,Project,Proyecto,
base,model,"ir.module.category,name",base.module_category_project_management,Project,Proyecto,
base,model,"ir.module.module,shortdesc",base.module_project,Project,Proyecto,
base,model,"ir.module.module,shortdesc",base.module_project_forecast,Project Forecast,Project Forecast,
base,model,"ir.module.module,description",base.module_project,"Project Management
------------------

### Infinitely flexible. Incredibly easy to use.


Odoo's collaborative and realtime <a href=""https://www.odoo.com/page/project-management"">open source project management</a>
helps your team get work done. Keep track of everything, from the big picture
to the minute details, from the customer contract to the billing.

Designed to fit your own process
--------------------------------

Organize projects around your own processes. Work on tasks and issues using the
kanban view, schedule tasks using the gantt chart and control deadlines in the
calendar view. Every project may have it's own stages allowing teams to
optimize their job.

Easy to use
-----------

Get organized as fast as you can think. The easy-to-use interface takes no time
to learn, and every action is instantaneous, so there’s nothing standing
between you and your sweet productive flow.

Work Together
-------------

### Real time chats, document sharing, email integration

Use open chatter to communicate with your team or customers and share comments
and documents on tasks and issues. Integrate discussion fast with the email
integration.

Talk to others users or customers with the website live chat feature.

Collaborative Writing
---------------------

### The power of etherpad, inside your tasks

Collaboratively edit the same specifications or meeting minutes right inside
the application. The incorporated etherpad feature allows several people to
work on the same tasks, at the same time.

This is very efficient for scrum meetings, meeting minutes or complex
specifications. Every user has their own color and you can replay the whole
creation of the content.

Get Work Done
-------------

Get alerts on followed events to stay up to date with what interests you. Use
instant green/red visual indicators to scan through what has been done and what
requires your attention.

Timesheets, Contracts & Invoicing
---------------------------------

Projects are automatically integrated with customer contracts allowing you to
invoice based on time & materials and record timesheets easily.

Track Issues
------------

Single out the issues that arise in a project in order to have a better focus
on resolving them. Integrate customer interaction on every issue and get
accurate reports on your team's performance.

","<a href=""https://www.odoo.com/page/project-management""/>",
base,model,"ir.module.module,summary",base.module_project_forecast,"Project forecasts, resource allocation","Project forecasts, resource allocation",
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Properties,Propiedades,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,Properties,Propiedades,
base,code,addons/base/models/ir_model.py,711,"Properties of base fields cannot be altered in this manner! Please modify them through Python code, preferably through a custom addon!","¡Las propiedades de los campos base no se pueden modificar de esta forma! Modifique las propiedades mediante código Python, preferentemente a través de un módulo personalizado.",
base,model,"res.partner.category,name",base.res_partner_category_2,Prospects,Prospects,
base,model,"ir.model.fields,help",base.field_ir_actions_server__link_field_id,Provide the field used to link the newly created record on the record on used by the server action.,Proporcione el campo utilizado para vincular el registro recién creado en el registro utilizado por la acción del servidor.,
base,model,"ir.model.fields,help",base.field_ir_cron__link_field_id,Provide the field used to link the newly created record on the record on used by the server action.,Proporcione el campo utilizado para vincular el registro recién creado en el registro utilizado por la acción del servidor.,
base,model,"ir.module.module,summary",base.module_hw_screen,Provides support for customer facing displays,Proporciona soporte para pantallas orientadas al cliente,
base,model,"res.groups,name",base.group_public,Public,Público,
base,model,"res.partner.industry,name",base.res_partner_industry_O,Public Administration,Administración Pública,
base,model,"res.groups,comment",base.group_public,"Public users have specific access rights (such as record rules and restricted menus).
                They usually do not belong to the usual Odoo groups.","Los usuarios anónimos tienen permisos específicos (como reglas de registro y menús restringidos).
Normalmente no pertenecen a los grupos usuales de Odoo.",
base,model,"ir.module.module,summary",base.module_website_blog,"Publish blog posts, announces, news","Publish blog posts, announces, news",
base,model,"ir.module.module,summary",base.module_website_event,"Publish events, sell tickets","Publish events, sell tickets",
base,model,"ir.module.module,summary",base.module_website_slides,"Publish videos, slides and documents","Publish videos, slides and documents",
base,model,"ir.module.module,summary",base.module_website_customer,Publish your customer references,Publish your customer references,
base,model,"ir.module.module,summary",base.module_website_membership,Publish your members directory,Publish your members directory,
base,model,"ir.module.module,summary",base.module_website_crm_partner_assign,Publish your resellers/partners and forward leads to them,Publish your resellers/partners and forward leads to them,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__published_version,Published Version,Versión publicada,
